source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,1964-65,16,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingWickets,118.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,16,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3305,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,17,Geoff Morgan,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1538,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,17,Geoff Morgan,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.5758,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,18,Kingsley Osborne,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3333,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,19,Ron Phillips,Summer 1964/65,Historical club summary,bowling,bowlingWickets,165.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,19,Ron Phillips,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0533,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,19,Ron Phillips,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3636,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,22,Graham Sutton,Summer 1964/65,Historical club summary,bowling,bowlingWickets,137.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,22,Graham Sutton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.2697,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,22,Graham Sutton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.9489,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,25,Peter Westwood,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,27,Ian Woodbury,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.2308,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,32,Barry Beauvias,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.125,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,32,Barry Beauvias,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.7143,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,33,Howard Boughton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.2174,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,33,Howard Boughton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.5165,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,34,Neville Collins,Summer 1964/65,Historical club summary,bowling,bowlingWickets,251.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,34,Neville Collins,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0698,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,34,Neville Collins,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3705,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,35,Bill Edmonds,Summer 1964/65,Historical club summary,bowling,bowlingWickets,325.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,35,Bill Edmonds,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0921,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,35,Bill Edmonds,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.4031,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,36,George Edwards,Summer 1964/65,Historical club summary,bowling,bowlingWickets,271.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,36,George Edwards,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1203,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,36,George Edwards,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.4723,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,38,Warwick Gietz,Summer 1964/65,Historical club summary,bowling,bowlingWickets,32.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,38,Warwick Gietz,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.25,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,38,Warwick Gietz,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,0.75,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,40,Ken Hughes,Summer 1964/65,Historical club summary,bowling,bowlingWickets,59.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,40,Ken Hughes,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,0.4068,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,41,Gordon Leslie,Summer 1964/65,Historical club summary,bowling,bowlingWickets,187.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,41,Gordon Leslie,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1064,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,41,Gordon Leslie,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.508,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,44,K Muhling,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.0286,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,45,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingWickets,636.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,45,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingWickets,636.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,45,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0199,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,45,Graham Mcdonald,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,0.9497,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,46,Geoff Morgan,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.25,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,46,Geoff Morgan,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,47,J Picken,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0769,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,47,J Picken,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.04,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,48,J Rayment,Summer 1964/65,Historical club summary,bowling,bowlingWickets,271.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,48,J Rayment,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0746,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,48,J Rayment,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.4834,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,51,Phil Smith,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,52,Graham Sutton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.125,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,52,Graham Sutton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.1707,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,54,Brian White,Summer 1964/65,Historical club summary,bowling,bowlingWickets,473.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,54,Brian White,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0893,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,54,Brian White,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.4207,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,55,Ian Woodbury,Summer 1964/65,Historical club summary,bowling,bowlingWickets,205.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,55,Ian Woodbury,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0513,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,55,Ian Woodbury,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.1415,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,4,Ken Aird,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,5,David Boughton,Summer 1965/66,Historical club summary,bowling,bowlingWickets,87.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,5,David Boughton,Summer 1965/66,Historical club summary,bowling,bowlingEconomyRate,0.0714,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,5,David Boughton,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,0.9655,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,6,Graham Butt,Summer 1965/66,Historical club summary,bowling,bowlingWickets,18.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,6,Graham Butt,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,0.6667,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,7,Neville Collins,Summer 1965/66,Historical club summary,bowling,bowlingWickets,101.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,7,Neville Collins,Summer 1965/66,Historical club summary,bowling,bowlingEconomyRate,0.1043,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,7,Neville Collins,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,1.1386,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,8,George Edwards,Summer 1965/66,Historical club summary,bowling,bowlingWickets,366.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,8,George Edwards,Summer 1965/66,Historical club summary,bowling,bowlingEconomyRate,0.1075,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,8,George Edwards,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,1.5246,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,9,Alan Gray,Summer 1965/66,Historical club summary,bowling,bowlingWickets,541.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,9,Alan Gray,Summer 1965/66,Historical club summary,bowling,bowlingEconomyRate,0.1616,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,9,Alan Gray,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,1.5102,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,10,John Haigh,Summer 1965/66,Historical club summary,bowling,bowlingWickets,23.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,10,John Haigh,Summer 1965/66,Historical club summary,bowling,bowlingStrikeRate,0.5217,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1965-66,12,R Huthnance,Summer 1965/66,Historical club summary,bowling,bowlingWickets,21.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
