player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,grade_id,canonical_player_id,canonical_player_name
excel_46c8d8272ddb92d4,Maurice Bortolin,M Bortolin,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_46c8d8272ddb92d4,Maurice Bortolin,excel,bexley_stats_spreadsheets.xlsx,1995-96,6,high,1,1,11,,,,,,11,False,11,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2df116d4f5a82d8d,Paul Briscoe Hough,P Briscoe Hough,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2df116d4f5a82d8d,Paul Briscoe Hough,excel,bexley_stats_spreadsheets.xlsx,1995-96,7,high,5,5,51,,,,,,28,False,10.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_478b4877ab7726be,Darren Burgess,D Burgess,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_478b4877ab7726be,Darren Burgess,excel,bexley_stats_spreadsheets.xlsx,1995-96,8,high,22,24,456,1,,3,,,79,False,19.83,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cb17de6d40c5b934,Mark Burgess,M Burgess,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cb17de6d40c5b934,Mark Burgess,excel,bexley_stats_spreadsheets.xlsx,1995-96,9,high,3,3,83,,,1,,,64,False,27.67,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e734711ec1a26cb1,Dom Capagreco,D Capagreco,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e734711ec1a26cb1,Dom Capagreco,excel,bexley_stats_spreadsheets.xlsx,1995-96,10,high,10,10,28,7,,,,,11,False,9.33,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_bf128e91e2ee8dee,Alan Carrington,A Carrington,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bf128e91e2ee8dee,Alan Carrington,excel,bexley_stats_spreadsheets.xlsx,1995-96,11,high,15,15,230,,,1,,,64,False,15.33,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4efb987e76c63e05,Brett Carrington,B Carrington,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4efb987e76c63e05,Brett Carrington,excel,bexley_stats_spreadsheets.xlsx,1995-96,12,high,2,2,4,,,,,,3,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b464578db45f19e0,Bruce Carrington,B Carrington,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b464578db45f19e0,Bruce Carrington,excel,bexley_stats_spreadsheets.xlsx,1995-96,13,high,12,14,229,1,,,,,39,False,17.62,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a61017bbc5e130b0,Namal Choudhury,N Choudhury,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a61017bbc5e130b0,Namal Choudhury,excel,bexley_stats_spreadsheets.xlsx,1995-96,14,high,14,15,123,,,,,,24,False,8.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_21374a9a7c0b5cd4,Martin Cole,M Cole,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_21374a9a7c0b5cd4,Martin Cole,excel,bexley_stats_spreadsheets.xlsx,1995-96,15,high,7,9,153,1,,1,,,77,False,19.13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3b8fd1fa804c3e01,Michael Conn,M Conn,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3b8fd1fa804c3e01,Michael Conn,excel,bexley_stats_spreadsheets.xlsx,1995-96,16,high,1,1,6,,,,,,6,False,6,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4545374a414459d8,Ben Connell,B Connell,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4545374a414459d8,Ben Connell,excel,bexley_stats_spreadsheets.xlsx,1995-96,17,high,4,5,107,1,,,,,45,False,26.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ae7126bb6b94a8f9,Bradley Cox,B Cox,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ae7126bb6b94a8f9,Bradley Cox,excel,bexley_stats_spreadsheets.xlsx,1995-96,18,high,10,12,189,2,,1,,,66,False,18.9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6ebd60895556aa03,Kevin J Croom,K J Croom,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6ebd60895556aa03,Kevin J Croom,excel,bexley_stats_spreadsheets.xlsx,1995-96,19,high,13,14,376,1,,1,1,,120,False,28.92,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_992785ddddee9694,Trevor Davies,T Davies,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_992785ddddee9694,Trevor Davies,excel,bexley_stats_spreadsheets.xlsx,1995-96,20,high,13,12,193,1,,1,,,72,False,17.55,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1592571f7579f76c,Peter G Dick,P G Dick,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1592571f7579f76c,Peter G Dick,excel,bexley_stats_spreadsheets.xlsx,1995-96,21,high,17,19,290,1,,1,,,94,False,16.11,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_dd5ff2ad3dec0513,Stephen Dunn,S Dunn,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_dd5ff2ad3dec0513,Stephen Dunn,excel,bexley_stats_spreadsheets.xlsx,1995-96,22,high,12,13,282,,,1,,,90,False,21.69,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9758f84fa4d7ad57,Ben Fairfax,B Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9758f84fa4d7ad57,Ben Fairfax,excel,bexley_stats_spreadsheets.xlsx,1995-96,23,high,12,12,172,,,1,,,60,False,14.33,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ea4b1deb9b638bf0,Jamie Fardell,J Fardell,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ea4b1deb9b638bf0,Jamie Fardell,excel,bexley_stats_spreadsheets.xlsx,1995-96,24,high,20,21,146,7,,,,,27,False,10.43,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_87e886c78639e230,Nick Felton,N Felton,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_87e886c78639e230,Nick Felton,excel,bexley_stats_spreadsheets.xlsx,1995-96,25,high,2,2,7,1,,,,,7,False,7,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_49f1818dac11ae24,R Fenech,R Fenech,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_49f1818dac11ae24,R Fenech,excel,bexley_stats_spreadsheets.xlsx,1995-96,26,high,2,2,34,,,,,,17,False,17,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f4b87272aabbe337,T Fenech,T Fenech,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f4b87272aabbe337,T Fenech,excel,bexley_stats_spreadsheets.xlsx,1995-96,27,high,2,2,18,,,,,,11,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_13c1fdaeb8c964f3,Meville A Fernando,M A Fernando,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_13c1fdaeb8c964f3,Meville A Fernando,excel,bexley_stats_spreadsheets.xlsx,1995-96,28,high,15,16,202,2,,,,,79,False,14.43,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a2c1fdc6c1f4e311,Brian Fremantle,B Fremantle,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a2c1fdc6c1f4e311,Brian Fremantle,excel,bexley_stats_spreadsheets.xlsx,1995-96,29,high,2,2,22,,,,,,15,False,11,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c0b697b83a3d84eb,Matthew J Fulcher,M J Fulcher,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c0b697b83a3d84eb,Matthew J Fulcher,excel,bexley_stats_spreadsheets.xlsx,1995-96,30,high,19,20,314,2,,1,,,66,False,17.44,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a8bf97eb1fe06975,Corey Gavan,C Gavan,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a8bf97eb1fe06975,Corey Gavan,excel,bexley_stats_spreadsheets.xlsx,1995-96,31,high,2,2,9,,,,,,5,False,4.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_dd2b2a542b0286f8,Steve Gazjmelski,S Gazjmelski,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_dd2b2a542b0286f8,Steve Gazjmelski,excel,bexley_stats_spreadsheets.xlsx,1995-96,32,high,1,1,10,,,,,,10,False,10,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_13d5e2eacbd2a0df,Iain Gordon,I Gordon,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_13d5e2eacbd2a0df,Iain Gordon,excel,bexley_stats_spreadsheets.xlsx,1995-96,33,high,10,11,39,3,,,,,25,False,4.88,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c73bc8a5c95c7549,John Helm,J Helm,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c73bc8a5c95c7549,John Helm,excel,bexley_stats_spreadsheets.xlsx,1995-96,34,high,4,4,45,,,,,,22,False,11.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4f3c713c3b4c1214,Colin Hidson,C Hidson,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4f3c713c3b4c1214,Colin Hidson,excel,bexley_stats_spreadsheets.xlsx,1995-96,35,high,8,8,57,1,,,,,28,False,8.14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a849712180910825,Sandy Hunter,S Hunter,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a849712180910825,Sandy Hunter,excel,bexley_stats_spreadsheets.xlsx,1995-96,36,high,10,9,21,4,,,,,9,False,4.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_34bc74686c26a9a6,Brenton James,B James,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_34bc74686c26a9a6,Brenton James,excel,bexley_stats_spreadsheets.xlsx,1995-96,37,high,9,10,222,,,1,,,98,False,22.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1100e41b5cce88bb,Dave Jiffkins,D Jiffkins,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1100e41b5cce88bb,Dave Jiffkins,excel,bexley_stats_spreadsheets.xlsx,1995-96,38,high,14,15,114,1,,,,,27,False,8.14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3f59e76e86f6f48f,David Jocelyn,D Jocelyn,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3f59e76e86f6f48f,David Jocelyn,excel,bexley_stats_spreadsheets.xlsx,1995-96,39,high,7,7,41,,,,,,19,False,5.86,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_845cc1b0305e1df2,Damien Johnson,D Johnson,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_845cc1b0305e1df2,Damien Johnson,excel,bexley_stats_spreadsheets.xlsx,1995-96,40,high,21,23,313,,,,,,45,False,13.61,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ae020284eb382664,Tom Jones,T Jones,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ae020284eb382664,Tom Jones,excel,bexley_stats_spreadsheets.xlsx,1995-96,41,high,17,17,107,11,,,,,39,False,17.83,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c3cf7ce347f1024b,Rodney Kite,R Kite,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c3cf7ce347f1024b,Rodney Kite,excel,bexley_stats_spreadsheets.xlsx,1995-96,42,high,2,2,6,,,,,,5,False,3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_bc45fd35b46a1d3c,Marc Koenig,M Koenig,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bc45fd35b46a1d3c,Marc Koenig,excel,bexley_stats_spreadsheets.xlsx,1995-96,43,high,6,7,83,,,,,,31,False,11.86,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_809ef4ef4eab06cd,Troy Lewis,T Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_809ef4ef4eab06cd,Troy Lewis,excel,bexley_stats_spreadsheets.xlsx,1995-96,44,high,4,5,44,,,,,,24,False,8.8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_308ad816ccba0dd4,E Lippman,E Lippman,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_308ad816ccba0dd4,E Lippman,excel,bexley_stats_spreadsheets.xlsx,1995-96,45,high,2,2,5,,,,,,4,False,2.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8c0bf5c30a90010d,Paul Mansell,P Mansell,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8c0bf5c30a90010d,Paul Mansell,excel,bexley_stats_spreadsheets.xlsx,1995-96,46,high,9,9,66,1,,,,,26,False,8.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a74dab4a537ea96c,David Marshall,D Marshall,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a74dab4a537ea96c,David Marshall,excel,bexley_stats_spreadsheets.xlsx,1995-96,47,high,14,17,239,,,,,,35,False,14.06,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_bec12538bde37b75,S Mathews,S Mathews,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bec12538bde37b75,S Mathews,excel,bexley_stats_spreadsheets.xlsx,1995-96,48,high,2,2,2,,,,,,2,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_303887b399c1b8fd,Adam Mccall,A Mccall,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_303887b399c1b8fd,Adam Mccall,excel,bexley_stats_spreadsheets.xlsx,1995-96,49,high,13,15,302,2,,1,,,77,False,23.23,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d66466908423c468,Robert Mclachlan,R Mclachlan,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d66466908423c468,Robert Mclachlan,excel,bexley_stats_spreadsheets.xlsx,1995-96,50,high,9,10,148,,,,,,36,False,14.8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a766adc2db5ff65e,Phil Merrick,P Merrick,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a766adc2db5ff65e,Phil Merrick,excel,bexley_stats_spreadsheets.xlsx,1995-96,51,high,11,12,126,3,,,,,23,False,14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b7edfbf5b7259d20,Mark Q Mitchell,M Q Mitchell,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b7edfbf5b7259d20,Mark Q Mitchell,excel,bexley_stats_spreadsheets.xlsx,1995-96,52,high,13,15,171,4,,,,,44,False,15.55,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_be401ffb3ec9c17b,James Morley,J Morley,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_be401ffb3ec9c17b,James Morley,excel,bexley_stats_spreadsheets.xlsx,1995-96,53,high,1,1,,,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_367558a75ceaa23a,Andrew Nicol,A Nicol,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_367558a75ceaa23a,Andrew Nicol,excel,bexley_stats_spreadsheets.xlsx,1995-96,54,high,1,1,,,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_38b822c12cc55ade,Paul P O'brien,P P O'brien,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_38b822c12cc55ade,Paul P O'brien,excel,bexley_stats_spreadsheets.xlsx,1995-96,55,high,12,15,585,3,,1,1,,137,False,48.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_550a0e38d1dd7bad,Brendan Pace,B Pace,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_550a0e38d1dd7bad,Brendan Pace,excel,bexley_stats_spreadsheets.xlsx,1995-96,56,high,13,13,209,,,,,,40,False,16.08,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9b13a6c9e8013ea1,Tony Paino,T Paino,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9b13a6c9e8013ea1,Tony Paino,excel,bexley_stats_spreadsheets.xlsx,1995-96,57,high,15,17,297,5,,,,,48,False,24.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b907738c530dd253,Bryan Palmer,B Palmer,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b907738c530dd253,Bryan Palmer,excel,bexley_stats_spreadsheets.xlsx,1995-96,58,high,1,1,12,,,,,,12,False,12,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9f6104eee3706d00,Drew Paternoster,D Paternoster,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9f6104eee3706d00,Drew Paternoster,excel,bexley_stats_spreadsheets.xlsx,1995-96,59,high,16,19,257,,,,,,36,False,13.53,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ed5ad5a449cf346d,Nathan Percy,N Percy,Georges River DCC,Georges River DCC,Historical club summary,excel_1995_96,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ed5ad5a449cf346d,Nathan Percy,excel,bexley_stats_spreadsheets.xlsx,1995-96,60,high,20,22,191,2,,,,,39,False,9.55,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
